id,known,name,products,sameAs/0,url
fr:xanthan,False,fr:xanthan,37,,https://world.openfoodfacts.org/ingredient/fr:xanthan
en:baguette,True,Baguette,37,https://www.wikidata.org/wiki/Q208172,https://world.openfoodfacts.org/ingredient/baguette
de:branntwein,False,de:branntwein,37,,https://world.openfoodfacts.org/ingredient/de:branntwein
en:natural-carrot-flavouring,True,Natural carrot flavouring,37,,https://world.openfoodfacts.org/ingredient/natural-carrot-flavouring
en:crabstick,False,crabstick,37,,https://world.openfoodfacts.org/ingredient/crabstick
en:palm-kernel-and-hydrogenated-palm,False,palm-kernel-and-hydrogenated-palm,37,,https://world.openfoodfacts.org/ingredient/palm-kernel-and-hydrogenated-palm
es:saborizantes-identicos-al-natural,False,es:saborizantes-identicos-al-natural,37,,https://world.openfoodfacts.org/ingredient/es:saborizantes-identicos-al-natural
en:natural-bitter-orange-flavouring,True,Natural bitter orange flavouring,37,,https://world.openfoodfacts.org/ingredient/natural-bitter-orange-flavouring
fr:voir-couvercle,False,fr:voir-couvercle,37,,https://world.openfoodfacts.org/ingredient/fr:voir-couvercle
en:vegetarian-enzymes,False,vegetarian-enzymes,37,,https://world.openfoodfacts.org/ingredient/vegetarian-enzymes
en:auckland,False,auckland,37,,https://world.openfoodfacts.org/ingredient/auckland
fr:lait-entier-de-normandie-issu-d-animaux-nourris-sans-ogm,False,fr:lait-entier-de-normandie-issu-d-animaux-nourris-sans-ogm,37,,https://world.openfoodfacts.org/ingredient/fr:lait-entier-de-normandie-issu-d-animaux-nourris-sans-ogm
es:rojo-allura,False,es:rojo-allura,37,,https://world.openfoodfacts.org/ingredient/es:rojo-allura
fr:de-soja-et-de-fruits-a-coque,False,fr:de-soja-et-de-fruits-a-coque,37,,https://world.openfoodfacts.org/ingredient/fr:de-soja-et-de-fruits-a-coque
en:hydrolyzed-soy-and-corn-proteins,False,hydrolyzed-soy-and-corn-proteins,37,,https://world.openfoodfacts.org/ingredient/hydrolyzed-soy-and-corn-proteins
en:oyster-flavored-sauce,False,oyster-flavored-sauce,37,,https://world.openfoodfacts.org/ingredient/oyster-flavored-sauce
de:acidifiant,False,de:acidifiant,37,,https://world.openfoodfacts.org/ingredient/de:acidifiant
de:8-fett,False,de:8-fett,37,,https://world.openfoodfacts.org/ingredient/de:8-fett
fr:fromage-frais-maigre,False,fr:fromage-frais-maigre,37,,https://world.openfoodfacts.org/ingredient/fr:fromage-frais-maigre
en:aromen,False,aromen,37,,https://world.openfoodfacts.org/ingredient/aromen
en:cooked-tagliatelle,True,Cooked tagliatelle,37,,https://world.openfoodfacts.org/ingredient/cooked-tagliatelle
es:pais-de-ordeno-de-la-leche,False,es:pais-de-ordeno-de-la-leche,37,,https://world.openfoodfacts.org/ingredient/es:pais-de-ordeno-de-la-leche
pt:vitamin-c,False,pt:vitamin-c,37,,https://world.openfoodfacts.org/ingredient/pt:vitamin-c
en:liquorice-powder,True,Liquorice powder,37,,https://world.openfoodfacts.org/ingredient/liquorice-powder
fr:pain-de-mie-au-son-de-ble,True,fr:Pain de mie au son de blé,37,,https://world.openfoodfacts.org/ingredient/fr:pain-de-mie-au-son-de-ble
es:niacin,False,es:niacin,37,,https://world.openfoodfacts.org/ingredient/es:niacin
en:polyglycerol-ester-of-fatty-acids,False,polyglycerol-ester-of-fatty-acids,37,,https://world.openfoodfacts.org/ingredient/polyglycerol-ester-of-fatty-acids
en:polyquaternium-7,False,polyquaternium-7,37,,https://world.openfoodfacts.org/ingredient/polyquaternium-7
pt:ingredients,False,pt:ingredients,37,,https://world.openfoodfacts.org/ingredient/pt:ingredients
en:contributes-to-the-production-of-sustainable-palm-oil,False,contributes-to-the-production-of-sustainable-palm-oil,37,,https://world.openfoodfacts.org/ingredient/contributes-to-the-production-of-sustainable-palm-oil
pt:emulsificantes,False,pt:emulsificantes,37,,https://world.openfoodfacts.org/ingredient/pt:emulsificantes
en:pollack,True,Pollack,37,,https://world.openfoodfacts.org/ingredient/pollack
en:sweet-bell-peppers,False,sweet-bell-peppers,37,,https://world.openfoodfacts.org/ingredient/sweet-bell-peppers
fr:sel-acidifiant,False,fr:sel-acidifiant,37,,https://world.openfoodfacts.org/ingredient/fr:sel-acidifiant
fr:from-milk,False,fr:from-milk,37,,https://world.openfoodfacts.org/ingredient/fr:from-milk
en:omg,False,omg,37,,https://world.openfoodfacts.org/ingredient/omg
fr:kcal,False,fr:kcal,37,,https://world.openfoodfacts.org/ingredient/fr:kcal
en:poivre,False,poivre,37,,https://world.openfoodfacts.org/ingredient/poivre
fr:oignons-en-morceaux,True,fr:Oignons en morceaux,37,,https://world.openfoodfacts.org/ingredient/fr:oignons-en-morceaux
en:less-than-2-silicon-dioxide-to-prevent-caking,False,less-than-2-silicon-dioxide-to-prevent-caking,37,,https://world.openfoodfacts.org/ingredient/less-than-2-silicon-dioxide-to-prevent-caking
pt:azucar,False,pt:azucar,37,,https://world.openfoodfacts.org/ingredient/pt:azucar
de:schnittkäse,False,de:schnittkäse,37,,https://world.openfoodfacts.org/ingredient/de:schnittk%C3%A4se
en:and-vitamin-a-palmitate,False,and-vitamin-a-palmitate,37,,https://world.openfoodfacts.org/ingredient/and-vitamin-a-palmitate
en:less-than-2-silicon-dioxide-added-as-an-anti-caking-agent,False,less-than-2-silicon-dioxide-added-as-an-anti-caking-agent,37,,https://world.openfoodfacts.org/ingredient/less-than-2-silicon-dioxide-added-as-an-anti-caking-agent
de:sal,False,de:sal,37,,https://world.openfoodfacts.org/ingredient/de:sal
en:carp,True,Carp,37,,https://world.openfoodfacts.org/ingredient/carp
fr:flocons-de-quinoa,False,fr:flocons-de-quinoa,37,,https://world.openfoodfacts.org/ingredient/fr:flocons-de-quinoa
fr:vegetable-fat,False,fr:vegetable-fat,37,,https://world.openfoodfacts.org/ingredient/fr:vegetable-fat
en:contains-less-than-2-of-onion,False,contains-less-than-2-of-onion,37,,https://world.openfoodfacts.org/ingredient/contains-less-than-2-of-onion
fr:nutrition-facts,False,fr:nutrition-facts,37,,https://world.openfoodfacts.org/ingredient/fr:nutrition-facts
en:high-fructose-corn-sweetener,False,high-fructose-corn-sweetener,37,,https://world.openfoodfacts.org/ingredient/high-fructose-corn-sweetener
en:contains-less-than-2-of-milkfat,False,contains-less-than-2-of-milkfat,37,,https://world.openfoodfacts.org/ingredient/contains-less-than-2-of-milkfat
pl:oregano,False,pl:oregano,36,,https://world.openfoodfacts.org/ingredient/pl:oregano
en:and-natural-and-artificial-flavors,False,and-natural-and-artificial-flavors,36,,https://world.openfoodfacts.org/ingredient/and-natural-and-artificial-flavors
en:sugarcane,True,Sugarcane,36,,https://world.openfoodfacts.org/ingredient/sugarcane
en:pink,False,pink,36,,https://world.openfoodfacts.org/ingredient/pink
fr:filet-de-dinde-halal,False,fr:filet-de-dinde-halal,36,,https://world.openfoodfacts.org/ingredient/fr:filet-de-dinde-halal
en:and-less-than-2-of-corn-syrup,False,and-less-than-2-of-corn-syrup,36,,https://world.openfoodfacts.org/ingredient/and-less-than-2-of-corn-syrup
fr:fibres-de-canne-a-sucre,False,fr:fibres-de-canne-a-sucre,36,,https://world.openfoodfacts.org/ingredient/fr:fibres-de-canne-a-sucre
fr:conserver-au-sec,False,fr:conserver-au-sec,36,,https://world.openfoodfacts.org/ingredient/fr:conserver-au-sec
fr:ts,False,fr:ts,36,,https://world.openfoodfacts.org/ingredient/fr:ts
en:contains-less-than-2-of-baking-soda,False,contains-less-than-2-of-baking-soda,36,,https://world.openfoodfacts.org/ingredient/contains-less-than-2-of-baking-soda
es:grasa-vacuna-refinada,False,es:grasa-vacuna-refinada,36,,https://world.openfoodfacts.org/ingredient/es:grasa-vacuna-refinada
en:short-grain-brown-rice,False,short-grain-brown-rice,36,,https://world.openfoodfacts.org/ingredient/short-grain-brown-rice
fr:feves-de-cacao-provenant-du-programme-transparence-cacao,False,fr:feves-de-cacao-provenant-du-programme-transparence-cacao,36,,https://world.openfoodfacts.org/ingredient/fr:feves-de-cacao-provenant-du-programme-transparence-cacao
fr:traces-eventuelles,False,fr:traces-eventuelles,36,,https://world.openfoodfacts.org/ingredient/fr:traces-eventuelles
en:suga,False,suga,36,,https://world.openfoodfacts.org/ingredient/suga
en:unbleached-hard-wheat-flour,False,unbleached-hard-wheat-flour,36,,https://world.openfoodfacts.org/ingredient/unbleached-hard-wheat-flour
en:shea-nut,False,shea-nut,36,,https://world.openfoodfacts.org/ingredient/shea-nut
en:cane,False,cane,36,,https://world.openfoodfacts.org/ingredient/cane
en:rasped-coconut,False,rasped-coconut,36,,https://world.openfoodfacts.org/ingredient/rasped-coconut
en:filtered-water-sufficient-to-reconstitute-apple,False,filtered-water-sufficient-to-reconstitute-apple,36,,https://world.openfoodfacts.org/ingredient/filtered-water-sufficient-to-reconstitute-apple
fr:natural-flavourings,False,fr:natural-flavourings,36,,https://world.openfoodfacts.org/ingredient/fr:natural-flavourings
en:north-pacific-hake,True,North pacific hake,36,https://www.wikidata.org/wiki/Q919598,https://world.openfoodfacts.org/ingredient/north-pacific-hake
en:distributed-by,False,distributed-by,36,,https://world.openfoodfacts.org/ingredient/distributed-by
en:contains-2-and-less-of-soy-lecithin,False,contains-2-and-less-of-soy-lecithin,36,,https://world.openfoodfacts.org/ingredient/contains-2-and-less-of-soy-lecithin
es:eau,False,es:eau,36,,https://world.openfoodfacts.org/ingredient/es:eau
fr:rapeseed,False,fr:rapeseed,36,,https://world.openfoodfacts.org/ingredient/fr:rapeseed
en:calcium-pyrophosphate,False,calcium-pyrophosphate,36,,https://world.openfoodfacts.org/ingredient/calcium-pyrophosphate
en:calcium-propionate-and-sorbic-acid-to-extend-freshness,False,calcium-propionate-and-sorbic-acid-to-extend-freshness,36,,https://world.openfoodfacts.org/ingredient/calcium-propionate-and-sorbic-acid-to-extend-freshness
en:contains-2-and-less-of-oat-fiber,False,contains-2-and-less-of-oat-fiber,36,,https://world.openfoodfacts.org/ingredient/contains-2-and-less-of-oat-fiber
nl:allergenen,False,nl:allergenen,36,,https://world.openfoodfacts.org/ingredient/nl:allergenen
en:contains-2-and-less-of-malt-flavor,False,contains-2-and-less-of-malt-flavor,36,,https://world.openfoodfacts.org/ingredient/contains-2-and-less-of-malt-flavor
fr:thiamine-mononitrate,False,fr:thiamine-mononitrate,36,,https://world.openfoodfacts.org/ingredient/fr:thiamine-mononitrate
en:ancho-pepper,False,ancho-pepper,36,,https://world.openfoodfacts.org/ingredient/ancho-pepper
en:white-icing,False,white-icing,36,,https://world.openfoodfacts.org/ingredient/white-icing
es:contiene-antioxidantes-tbhq,False,es:contiene-antioxidantes-tbhq,36,,https://world.openfoodfacts.org/ingredient/es:contiene-antioxidantes-tbhq
fr:farine-de-ble-tendre-type-0,False,fr:farine-de-ble-tendre-type-0,36,,https://world.openfoodfacts.org/ingredient/fr:farine-de-ble-tendre-type-0
en:cage-free-egg-whites,False,cage-free-egg-whites,36,,https://world.openfoodfacts.org/ingredient/cage-free-egg-whites
en:white-fudge,False,white-fudge,36,,https://world.openfoodfacts.org/ingredient/white-fudge
en:cabernet-franc,True,Cabernet Franc,36,https://www.wikidata.org/wiki/Q63591,https://world.openfoodfacts.org/ingredient/cabernet-franc
fr:citron-confit-au-sel,False,fr:citron-confit-au-sel,36,,https://world.openfoodfacts.org/ingredient/fr:citron-confit-au-sel
en:trisource-protein-blend,False,trisource-protein-blend,36,,https://world.openfoodfacts.org/ingredient/trisource-protein-blend
en:di-and-tripeptides,False,di-and-tripeptides,36,,https://world.openfoodfacts.org/ingredient/di-and-tripeptides
en:consist-of-dark-chocolate,False,consist-of-dark-chocolate,36,,https://world.openfoodfacts.org/ingredient/consist-of-dark-chocolate
en:key-lime-puree,False,key-lime-puree,36,,https://world.openfoodfacts.org/ingredient/key-lime-puree
en:alfalfa-grass-powder,False,alfalfa-grass-powder,36,,https://world.openfoodfacts.org/ingredient/alfalfa-grass-powder
fr:chaudins-de-porc,False,fr:chaudins-de-porc,36,,https://world.openfoodfacts.org/ingredient/fr:chaudins-de-porc
en:conditioner,False,conditioner,36,,https://world.openfoodfacts.org/ingredient/conditioner
en:great-scallop,True,Great scallop,36,https://www.wikidata.org/wiki/Q1249634,https://world.openfoodfacts.org/ingredient/great-scallop
de:kann-spuren-enthalten-von,False,de:kann-spuren-enthalten-von,36,,https://world.openfoodfacts.org/ingredient/de:kann-spuren-enthalten-von
en:sauteed-vegetables,False,sauteed-vegetables,36,,https://world.openfoodfacts.org/ingredient/sauteed-vegetables
en:concentrated-extract,True,Concentrated extract,36,,https://world.openfoodfacts.org/ingredient/concentrated-extract
fr:hysope,False,fr:hysope,36,,https://world.openfoodfacts.org/ingredient/fr:hysope
en:micro-peptides-from-high-dh-hydrolyzed-whey-protein,False,micro-peptides-from-high-dh-hydrolyzed-whey-protein,36,,https://world.openfoodfacts.org/ingredient/micro-peptides-from-high-dh-hydrolyzed-whey-protein
fr:q,False,fr:q,36,,https://world.openfoodfacts.org/ingredient/fr:q
zh:白砂糖,False,zh:白砂糖,36,,https://world.openfoodfacts.org/ingredient/zh:%E7%99%BD%E7%A0%82%E7%B3%96
en:sanding-sugar,False,sanding-sugar,36,,https://world.openfoodfacts.org/ingredient/sanding-sugar
en:grape-seed,True,Grape seed,36,,https://world.openfoodfacts.org/ingredient/grape-seed
en:provides-1-billion-cfu,False,provides-1-billion-cfu,36,,https://world.openfoodfacts.org/ingredient/provides-1-billion-cfu
en:proto-whey-protein-blend,False,proto-whey-protein-blend,36,,https://world.openfoodfacts.org/ingredient/proto-whey-protein-blend
en:tomatillo-puree,False,tomatillo-puree,36,,https://world.openfoodfacts.org/ingredient/tomatillo-puree
en:sprouted-flax-seed,False,sprouted-flax-seed,36,,https://world.openfoodfacts.org/ingredient/sprouted-flax-seed
en:pasteurized-milk-and-cream-cheese-culture,False,pasteurized-milk-and-cream-cheese-culture,36,,https://world.openfoodfacts.org/ingredient/pasteurized-milk-and-cream-cheese-culture
en:grain-mix,False,grain-mix,36,,https://world.openfoodfacts.org/ingredient/grain-mix
en:acetylated-tartaric-acid-esters-of-mono-and-diglycerides,False,acetylated-tartaric-acid-esters-of-mono-and-diglycerides,36,,https://world.openfoodfacts.org/ingredient/acetylated-tartaric-acid-esters-of-mono-and-diglycerides
en:pasteurized-heavy-cream,False,pasteurized-heavy-cream,36,,https://world.openfoodfacts.org/ingredient/pasteurized-heavy-cream
en:pinot-noir,True,Pinot noir,36,https://www.wikidata.org/wiki/Q223701,https://world.openfoodfacts.org/ingredient/pinot-noir
en:blue-raspberry,False,blue-raspberry,36,,https://world.openfoodfacts.org/ingredient/blue-raspberry
pl:ryby,False,pl:ryby,36,,https://world.openfoodfacts.org/ingredient/pl:ryby
en:grainless-and-aluminum-free-baking-powder,False,grainless-and-aluminum-free-baking-powder,36,,https://world.openfoodfacts.org/ingredient/grainless-and-aluminum-free-baking-powder
fr:epaule,False,fr:epaule,36,,https://world.openfoodfacts.org/ingredient/fr:epaule
en:grade-a-pasteurized-skimmed-milk-and-cream,False,grade-a-pasteurized-skimmed-milk-and-cream,36,,https://world.openfoodfacts.org/ingredient/grade-a-pasteurized-skimmed-milk-and-cream
th:stabilizer,False,th:stabilizer,36,,https://world.openfoodfacts.org/ingredient/th:stabilizer
en:jam,True,Jam,36,,https://world.openfoodfacts.org/ingredient/jam
fr:enriched-wheat-flour,False,fr:enriched-wheat-flour,36,,https://world.openfoodfacts.org/ingredient/fr:enriched-wheat-flour
en:wheat-flour-and-2-and-less-of-each-of-the-following,False,wheat-flour-and-2-and-less-of-each-of-the-following,36,,https://world.openfoodfacts.org/ingredient/wheat-flour-and-2-and-less-of-each-of-the-following
en:wheat-flour-malted-barley-flour,False,wheat-flour-malted-barley-flour,36,,https://world.openfoodfacts.org/ingredient/wheat-flour-malted-barley-flour
en:gooseberry,True,Gooseberry,36,https://www.wikidata.org/wiki/Q17638951,https://world.openfoodfacts.org/ingredient/gooseberry
fr:huile-de-colza-vierge,True,fr:Huile de colza vierge,36,,https://world.openfoodfacts.org/ingredient/fr:huile-de-colza-vierge
en:natural-rum-flavouring,True,Natural rum flavouring,36,,https://world.openfoodfacts.org/ingredient/natural-rum-flavouring
fr:soybeans,False,fr:soybeans,36,,https://world.openfoodfacts.org/ingredient/fr:soybeans
fr:33,False,fr:33,36,,https://world.openfoodfacts.org/ingredient/fr:33
fr:caramel-au-lait,True,fr:Caramel au lait,36,,https://world.openfoodfacts.org/ingredient/fr:caramel-au-lait
fr:preparation-de-viande-de-boeuf-cuite,True,fr:Préparation de viande de boeuf cuite,36,,https://world.openfoodfacts.org/ingredient/fr:preparation-de-viande-de-boeuf-cuite
en:bison,False,bison,36,,https://world.openfoodfacts.org/ingredient/bison
fr:gruau-d-avoine,False,fr:gruau-d-avoine,36,,https://world.openfoodfacts.org/ingredient/fr:gruau-d-avoine
en:thickening,False,thickening,36,,https://world.openfoodfacts.org/ingredient/thickening
en:bicarbonato-de-amonio,False,bicarbonato-de-amonio,36,,https://world.openfoodfacts.org/ingredient/bicarbonato-de-amonio
fr:lipides,False,fr:lipides,36,,https://world.openfoodfacts.org/ingredient/fr:lipides
it:conservare-in-luogo-fresco-ed-asciutto,False,it:conservare-in-luogo-fresco-ed-asciutto,36,,https://world.openfoodfacts.org/ingredient/it:conservare-in-luogo-fresco-ed-asciutto
fr:cantal,False,fr:cantal,36,,https://world.openfoodfacts.org/ingredient/fr:cantal
fr:graisses-de-colza,False,fr:graisses-de-colza,36,,https://world.openfoodfacts.org/ingredient/fr:graisses-de-colza
en:premium-brewed-green-tea-using-filtered-water,False,premium-brewed-green-tea-using-filtered-water,36,,https://world.openfoodfacts.org/ingredient/premium-brewed-green-tea-using-filtered-water
en:manufactured-for,False,manufactured-for,36,,https://world.openfoodfacts.org/ingredient/manufactured-for
en:prebrowned-in-vegetable-oil,False,prebrowned-in-vegetable-oil,36,,https://world.openfoodfacts.org/ingredient/prebrowned-in-vegetable-oil
en:170,False,170,36,,https://world.openfoodfacts.org/ingredient/170
it:allergeni,False,it:allergeni,36,,https://world.openfoodfacts.org/ingredient/it:allergeni
fr:levain-a-l-ancienne,False,fr:levain-a-l-ancienne,36,,https://world.openfoodfacts.org/ingredient/fr:levain-a-l-ancienne
th:e160ai,False,th:e160ai,36,,https://world.openfoodfacts.org/ingredient/th:e160ai
th:e160c,False,th:e160c,36,,https://world.openfoodfacts.org/ingredient/th:e160c
fr:c02,False,fr:c02,36,,https://world.openfoodfacts.org/ingredient/fr:c02
en:powdered-sugar-with-corn-starch,False,powdered-sugar-with-corn-starch,36,,https://world.openfoodfacts.org/ingredient/powdered-sugar-with-corn-starch
en:beef-tripe,True,Beef tripe,36,,https://world.openfoodfacts.org/ingredient/beef-tripe
en:crystallized-lemon,False,crystallized-lemon,36,,https://world.openfoodfacts.org/ingredient/crystallized-lemon
fr:hydrogenated-starch-hydrolysate,False,fr:hydrogenated-starch-hydrolysate,36,,https://world.openfoodfacts.org/ingredient/fr:hydrogenated-starch-hydrolysate
en:partially-hydrogenated-palm-kernel-and-palm-oils,False,partially-hydrogenated-palm-kernel-and-palm-oils,36,,https://world.openfoodfacts.org/ingredient/partially-hydrogenated-palm-kernel-and-palm-oils
fr:300,False,fr:300,36,,https://world.openfoodfacts.org/ingredient/fr:300
en:beef-brisket,False,beef-brisket,36,,https://world.openfoodfacts.org/ingredient/beef-brisket
bg:картофено-нишесте,False,bg:картофено-нишесте,36,,https://world.openfoodfacts.org/ingredient/bg:%D0%BA%D0%B0%D1%80%D1%82%D0%BE%D1%84%D0%B5%D0%BD%D0%BE-%D0%BD%D0%B8%D1%88%D0%B5%D1%81%D1%82%D0%B5
en:chunk-light-tuna,False,chunk-light-tuna,36,,https://world.openfoodfacts.org/ingredient/chunk-light-tuna
en:maiz,False,maiz,36,,https://world.openfoodfacts.org/ingredient/maiz
fi:lesitiini-muun-muassa-soija,False,fi:lesitiini-muun-muassa-soija,36,,https://world.openfoodfacts.org/ingredient/fi:lesitiini-muun-muassa-soija
en:maida,False,maida,36,,https://world.openfoodfacts.org/ingredient/maida
en:edible-crab,True,Edible crab,36,https://www.wikidata.org/wiki/Q752188,https://world.openfoodfacts.org/ingredient/edible-crab
fr:branntweinessig,False,fr:branntweinessig,36,,https://world.openfoodfacts.org/ingredient/fr:branntweinessig
en:cremoris,False,cremoris,36,,https://world.openfoodfacts.org/ingredient/cremoris
fr:03,False,fr:03,36,,https://world.openfoodfacts.org/ingredient/fr:03
en:sorbic-acid-and-sodium-benzoate-and-calcium-disodium-edta,False,sorbic-acid-and-sodium-benzoate-and-calcium-disodium-edta,36,,https://world.openfoodfacts.org/ingredient/sorbic-acid-and-sodium-benzoate-and-calcium-disodium-edta
en:palm-oil-with-soy-lecithin,False,palm-oil-with-soy-lecithin,36,,https://world.openfoodfacts.org/ingredient/palm-oil-with-soy-lecithin
en:chocolate-flavored-chunks,False,chocolate-flavored-chunks,36,,https://world.openfoodfacts.org/ingredient/chocolate-flavored-chunks
fr:gelificante,False,fr:gelificante,36,,https://world.openfoodfacts.org/ingredient/fr:gelificante
en:maasdam,True,Maasdam,36,https://www.wikidata.org/wiki/Q3273732,https://world.openfoodfacts.org/ingredient/maasdam
en:e626,True,E626,36,https://www.wikidata.org/wiki/Q422473,https://world.openfoodfacts.org/ingredient/e626
sr:biljno-ulje,False,sr:biljno-ulje,36,,https://world.openfoodfacts.org/ingredient/sr:biljno-ulje
en:tangerine-juice,False,tangerine-juice,36,,https://world.openfoodfacts.org/ingredient/tangerine-juice
fr:derives,False,fr:derives,36,,https://world.openfoodfacts.org/ingredient/fr:derives
en:chili-oil,False,chili-oil,36,,https://world.openfoodfacts.org/ingredient/chili-oil
fr:voir-cachet,False,fr:voir-cachet,36,,https://world.openfoodfacts.org/ingredient/fr:voir-cachet
en:corn-vinegar,False,corn-vinegar,36,,https://world.openfoodfacts.org/ingredient/corn-vinegar
bg:нискомаслено-какао-на-прах,False,bg:нискомаслено-какао-на-прах,36,,https://world.openfoodfacts.org/ingredient/bg:%D0%BD%D0%B8%D1%81%D0%BA%D0%BE%D0%BC%D0%B0%D1%81%D0%BB%D0%B5%D0%BD%D0%BE-%D0%BA%D0%B0%D0%BA%D0%B0%D0%BE-%D0%BD%D0%B0-%D0%BF%D1%80%D0%B0%D1%85
en:ribwort-plantain,True,Ribwort plantain,36,https://www.wikidata.org/wiki/Q157408,https://world.openfoodfacts.org/ingredient/ribwort-plantain
en:hydrolyzed-plant-protein,False,hydrolyzed-plant-protein,36,,https://world.openfoodfacts.org/ingredient/hydrolyzed-plant-protein
en:fungal-enzymes,False,fungal-enzymes,36,,https://world.openfoodfacts.org/ingredient/fungal-enzymes
en:asiago-and-romano-cheese-blend,False,asiago-and-romano-cheese-blend,36,,https://world.openfoodfacts.org/ingredient/asiago-and-romano-cheese-blend
fr:dark-chocolate,False,fr:dark-chocolate,36,,https://world.openfoodfacts.org/ingredient/fr:dark-chocolate
fr:beta,False,fr:beta,36,,https://world.openfoodfacts.org/ingredient/fr:beta
en:corn-and-canola-and-sunflower,False,corn-and-canola-and-sunflower,36,,https://world.openfoodfacts.org/ingredient/corn-and-canola-and-sunflower
fr:de-l-acide-acetique-et-des-polyphenols,False,fr:de-l-acide-acetique-et-des-polyphenols,36,,https://world.openfoodfacts.org/ingredient/fr:de-l-acide-acetique-et-des-polyphenols
fr:lait-cru-entier,True,fr:Lait cru entier,36,,https://world.openfoodfacts.org/ingredient/fr:lait-cru-entier
fr:l-phenylalanine,False,fr:l-phenylalanine,36,,https://world.openfoodfacts.org/ingredient/fr:l-phenylalanine
fr:fromage-italien,False,fr:fromage-italien,36,,https://world.openfoodfacts.org/ingredient/fr:fromage-italien
en:natural-anchovy-flavor,False,natural-anchovy-flavor,36,,https://world.openfoodfacts.org/ingredient/natural-anchovy-flavor
en:e403,True,E403,36,https://www.wikidata.org/wiki/Q16038948,https://world.openfoodfacts.org/ingredient/e403
en:natural-acids,False,natural-acids,36,,https://world.openfoodfacts.org/ingredient/natural-acids
en:art,False,art,36,,https://world.openfoodfacts.org/ingredient/art
en:cheddar-seasoning,False,cheddar-seasoning,36,,https://world.openfoodfacts.org/ingredient/cheddar-seasoning
en:live-kombucha-culture,False,live-kombucha-culture,36,,https://world.openfoodfacts.org/ingredient/live-kombucha-culture
fr:fromage-frais-a-0-de-matiere-grasse,True,fr:Fromage frais à 0% de matière grasse,36,,https://world.openfoodfacts.org/ingredient/fr:fromage-frais-a-0-de-matiere-grasse
en:refried-beans,False,refried-beans,36,,https://world.openfoodfacts.org/ingredient/refried-beans
fr:bacterial-culture,False,fr:bacterial-culture,36,,https://world.openfoodfacts.org/ingredient/fr:bacterial-culture
en:sodium-iodide,True,Sodium iodide,36,https://www.wikidata.org/wiki/Q390305,https://world.openfoodfacts.org/ingredient/sodium-iodide
en:sodium-benzoate-and-potassium-sorbate-added-as-preservatives,False,sodium-benzoate-and-potassium-sorbate-added-as-preservatives,36,,https://world.openfoodfacts.org/ingredient/sodium-benzoate-and-potassium-sorbate-added-as-preservatives
en:cooked-fresh-pasta,True,Cooked fresh pasta,36,,https://world.openfoodfacts.org/ingredient/cooked-fresh-pasta
fr:viande-de-poulet-avec-peau,False,fr:viande-de-poulet-avec-peau,36,,https://world.openfoodfacts.org/ingredient/fr:viande-de-poulet-avec-peau
fr:kurkuma,False,fr:kurkuma,36,,https://world.openfoodfacts.org/ingredient/fr:kurkuma
fr:saucisses-et-saucisson-fumes,False,fr:saucisses-et-saucisson-fumes,36,,https://world.openfoodfacts.org/ingredient/fr:saucisses-et-saucisson-fumes
en:light-soy-sauce,True,Light soy sauce,36,,https://world.openfoodfacts.org/ingredient/light-soy-sauce
en:pollen,True,Pollen,36,https://www.wikidata.org/wiki/Q79932,https://world.openfoodfacts.org/ingredient/pollen
en:multigrain-blend,False,multigrain-blend,36,,https://world.openfoodfacts.org/ingredient/multigrain-blend
de:sojaeiweißkonzentrat,True,de:Sojaeiweißkonzentrat,36,,https://world.openfoodfacts.org/ingredient/de:Sojaeiwei%C3%9Fkonzentrat
en:polishing-wax,False,polishing-wax,36,,https://world.openfoodfacts.org/ingredient/polishing-wax
fr:kartoffelstarke,False,fr:kartoffelstarke,36,,https://world.openfoodfacts.org/ingredient/fr:kartoffelstarke
en:and-yellow-6,False,and-yellow-6,36,,https://world.openfoodfacts.org/ingredient/and-yellow-6
fr:creme-de-lait-de-vache,False,fr:creme-de-lait-de-vache,36,,https://world.openfoodfacts.org/ingredient/fr:creme-de-lait-de-vache
fr:kakaopulver,False,fr:kakaopulver,36,,https://world.openfoodfacts.org/ingredient/fr:kakaopulver
fr:salade-verte,False,fr:salade-verte,36,,https://world.openfoodfacts.org/ingredient/fr:salade-verte
en:carrot-stock,False,carrot-stock,36,,https://world.openfoodfacts.org/ingredient/carrot-stock
en:less-than-2-of-sodium-phosphate,False,less-than-2-of-sodium-phosphate,36,,https://world.openfoodfacts.org/ingredient/less-than-2-of-sodium-phosphate
fr:vegetable-oils,False,fr:vegetable-oils,36,,https://world.openfoodfacts.org/ingredient/fr:vegetable-oils
fr:oeuf-entier-issu-de-poule-elevee-en-plein-air,False,fr:oeuf-entier-issu-de-poule-elevee-en-plein-air,36,,https://world.openfoodfacts.org/ingredient/fr:oeuf-entier-issu-de-poule-elevee-en-plein-air
en:and-silicon-dioxide-added-to-prevent-caking,False,and-silicon-dioxide-added-to-prevent-caking,36,,https://world.openfoodfacts.org/ingredient/and-silicon-dioxide-added-to-prevent-caking
fr:foie-gras,False,fr:foie-gras,36,,https://world.openfoodfacts.org/ingredient/fr:foie-gras
fr:contient-naturellement-de-l-acide-ascorbique,False,fr:contient-naturellement-de-l-acide-ascorbique,36,,https://world.openfoodfacts.org/ingredient/fr:contient-naturellement-de-l-acide-ascorbique
